base_name,base_id,daycare_count,daycares/0/id,daycares/0/type,daycares/0/lat,daycares/0/lon,daycares/0/tags/addr:city,daycares/0/tags/addr:housenumber,daycares/0/tags/addr:postcode,daycares/0/tags/addr:state,daycares/0/tags/addr:street,daycares/0/tags/amenity,daycares/0/tags/name,daycares/0/military_base/name,daycares/0/military_base/id,daycares/0/name,daycares/0/amenity,daycares/0/phone,daycares/0/website,daycares/0/opening_hours,daycares/0/address/street,daycares/0/address/city,daycares/0/address/state,daycares/0/address/postcode,daycares/1/id,daycares/1/type,daycares/1/lat,daycares/1/lon,daycares/1/tags/addr:city,daycares/1/tags/addr:housenumber,daycares/1/tags/addr:postcode,daycares/1/tags/addr:state,daycares/1/tags/addr:street,daycares/1/tags/amenity,daycares/1/tags/name,daycares/1/military_base/name,daycares/1/military_base/id,daycares/1/name,daycares/1/amenity,daycares/1/phone,daycares/1/website,daycares/1/opening_hours,daycares/1/address/street,daycares/1/address/city,daycares/1/address/state,daycares/1/address/postcode,daycares/2/id,daycares/2/type,daycares/2/lat,daycares/2/lon,daycares/2/tags/addr:city,daycares/2/tags/addr:housenumber,daycares/2/tags/addr:postcode,daycares/2/tags/addr:state,daycares/2/tags/addr:street,daycares/2/tags/amenity,daycares/2/tags/building,daycares/2/tags/description,daycares/2/tags/name,daycares/2/tags/opening_hours,daycares/2/military_base/name,daycares/2/military_base/id,daycares/2/name,daycares/2/amenity,daycares/2/phone,daycares/2/website,daycares/2/opening_hours,daycares/2/address/street,daycares/2/address/city,daycares/2/address/state,daycares/2/address/postcode,daycares/0/tags/building,daycares/1/tags/building,daycares/0/tags/opening_hours,daycares/0/tags/operator,daycares/0/tags/operator:type,daycares/0/tags/phone,daycares/0/tags/website,daycares/1/tags/opening_hours,daycares/1/tags/operator,daycares/1/tags/operator:type,daycares/1/tags/phone,daycares/1/tags/website,daycares/0/tags/source,daycares/0/tags/dataset,daycares/0/tags/dcgis:captureyear,daycares/0/tags/dcgis:gis_id,daycares/0/tags/dcgis:lot,daycares/0/tags/dcgis:square,daycares/1/tags/dataset,daycares/1/tags/dcgis:captureyear,daycares/1/tags/dcgis:gis_id,daycares/1/tags/dcgis:lot,daycares/1/tags/dcgis:square,daycares/1/tags/source,daycares/2/tags/ref,daycares/0/tags/addr:country,daycares/2/tags/operator,daycares/0/tags/ref,daycares/1/tags/note,daycares/0/tags/ele,daycares/0/tags/gnis:feature_id,daycares/0/tags/layer,daycares/0/tags/email,daycares/0/tags/short_name,daycares/1/tags/addr:country,daycares/1/tags/email,daycares/1/tags/ref,daycares/1/tags/short_name,daycares/0/tags/name_1,daycares/0/tags/old_name,daycares/2/tags/name_1,daycares/2/tags/phone,daycares/3/id,daycares/3/type,daycares/3/lat,daycares/3/lon,daycares/3/tags/amenity,daycares/3/tags/building,daycares/3/tags/name,daycares/3/military_base/name,daycares/3/military_base/id,daycares/3/name,daycares/3/amenity,daycares/3/phone,daycares/3/website,daycares/3/opening_hours,daycares/3/address/street,daycares/3/address/city,daycares/3/address/state,daycares/3/address/postcode,daycares/4/id,daycares/4/type,daycares/4/lat,daycares/4/lon,daycares/4/tags/amenity,daycares/4/tags/building,daycares/4/military_base/name,daycares/4/military_base/id,daycares/4/name,daycares/4/amenity,daycares/4/phone,daycares/4/website,daycares/4/opening_hours,daycares/4/address/street,daycares/4/address/city,daycares/4/address/state,daycares/4/address/postcode,daycares/0/tags/alt_name,daycares/1/tags/layer,daycares/0/tags/height,daycares/0/tags/start_date
Base_123,base_123,2,953310704,way,34.4013861,-103.3309474,Cannon AFB,335,,NM,D L Ingram Avenue,childcare,Cannon Child Development Center,Base_123,base_123,Cannon Child Development Center,childcare,+1-575-784-2704,,,D L Ingram Avenue,Cannon AFB,NM,,953310705,way,34.4003695,-103.3296903,Cannon AFB,333,,NM,D L Ingram Avenue,childcare,School Age Care Facility,Base_123,base_123,School Age Care Facility,childcare,,,,D L Ingram Avenue,Cannon AFB,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,+1-575-784-2704,,,,,,,,,,,,,,,,,,,,,,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_124,base_124,1,955166954,way,32.8330865,-106.0835711,,,,,,childcare,Child Development Center West,Base_124,base_124,Child Development Center West,childcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_125,base_125,3,317406007,way,35.059868,-106.5991624,,,,,Maxwell Street Southeast,childcare,Maxwell Child Development Center (1914),Base_125,base_125,Maxwell Child Development Center (1914),childcare,+1-505-853-5521,,,Maxwell Street Southeast,,,,706082677,way,35.0492331,-106.5586372,,,,,,childcare,DOE Child Care,Base_125,base_125,DOE Child Care,childcare,,,,,,,,737948230,way,35.0588598,-106.5561146,,,,,,childcare,yes,,Gibson Child Development Center,,Base_125,base_125,Gibson Child Development Center,childcare,+1-505-846-1103,,,,,,,yes,yes,,,,+1-505-853-5521,,,,,,,,,,,,,,,,,,,20160,,,1914,,,,,,,,,20401,,Maxwell CDC,Maxwell Child Care Center,Gibson CDC,+1-505-846-1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_126,base_126,1,106595786,way,32.3850895,-106.4887782,White Sands,272,,,Picatinny Avenue,childcare,Thomas JP Jones CDC Child Development Center,Base_126,base_126,Thomas JP Jones CDC Child Development Center,childcare,,,,Picatinny Avenue,White Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,NAIP,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_127,base_127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_128,base_128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_129,base_129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_130,base_130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_131,base_131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_132,base_132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_133,base_133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_134,base_134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_135,base_135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_136,base_136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_137,base_137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_138,base_138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_139,base_139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_140,base_140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_141,base_141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_142,base_142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_143,base_143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_144,base_144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_145,base_145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_146,base_146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_147,base_147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_148,base_148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_149,base_149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_150,base_150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_151,base_151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_152,base_152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_153,base_153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_154,base_154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_155,base_155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_156,base_156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_157,base_157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_158,base_158,5,1015339018,way,31.1346044,-97.7658168,,,,,,childcare,Fort Hood CDC,Base_158,base_158,Fort Hood CDC,childcare,,,,,,,,1017914812,way,31.1360435,-97.7218379,,,,,,childcare,,Base_158,base_158,Unnamed Daycare,childcare,,,,,,,,1021293618,way,31.1363688,-97.755341,,,,,,childcare,yes,,Meadows CDC,,Base_158,base_158,Meadows CDC,childcare,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021875818,way,31.1293274,-97.7710952,childcare,yes,Darnall Child Development Center,Base_158,base_158,Darnall Child Development Center,childcare,,,,,,,,1023887708,way,31.1149297,-97.8368722,childcare,yes,Base_158,base_158,Unnamed Daycare,childcare,,,,,,,,,,,
Base_159,base_159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_160,base_160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_161,base_161,1,657501128,way,29.3952563,-98.6203912,,,,,,childcare,Lackland Child Development Center,Base_161,base_161,Lackland Child Development Center,childcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_162,base_162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_163,base_163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_164,base_164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_165,base_165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_166,base_166,2,1262030519,way,29.536091,-98.2876756,,,,,,childcare,Child Development Center,Base_166,base_166,Child Development Center,childcare,,,,,,,,1290156064,way,29.5287441,-98.2738547,,,,,,childcare,Child Development Center Annex,Base_166,base_166,Child Development Center Annex,childcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,1072,,,,,,,,,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_167,base_167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_168,base_168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_169,base_169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_170,base_170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_171,base_171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_172,base_172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_173,base_173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_174,base_174,1,231493058,way,38.8715049,-77.0767922,,102,22211,,Carpenter Road,kindergarten,Cody Child Development Center,Base_174,base_174,Cody Child Development Center,kindergarten,,,,Carpenter Road,,,22211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cody CDC,,,
Base_175,base_175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_176,base_176,2,8599459948,node,37.0684866,-76.3592461,Hampton,,23665,VA,,childcare,Child Development Center,Base_176,base_176,Child Development Center,childcare,+1 (757) 764-3585,https://jbleforcesupport.com/langley/child-development-center,,,Hampton,VA,23665,344016817,way,37.0685804,-76.3590749,Hampton,117,23665,VA,Burrell Loop Road,childcare,Gen Russ Child Development Center,Base_176,base_176,Gen Russ Child Development Center,childcare,,,Mo-Fr 06:30-18:00,Burrell Loop Road,Hampton,VA,23665,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,+1 (757) 764-3585,https://jbleforcesupport.com/langley/child-development-center,Mo-Fr 06:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,jblewebupdates@gmail.com,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Base_177,base_177,1,876597787,way,38.5340406,-77.3337501,,,,,,childcare,,Base_177,base_177,Unnamed Daycare,childcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_178,base_178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_179,base_179,1,402565674,way,36.7841128,-75.960368,Virginia Beach,1789,23461,,Regulus Avenue,childcare,Child Development Center,Base_179,base_179,Child Development Center,childcare,,,,Regulus Avenue,Virginia Beach,,23461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17',2012
Base_180,base_180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_181,base_181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_182,base_182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_183,base_183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_184,base_184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_185,base_185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_186,base_186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_187,base_187,1,443113629,way,47.63963,-117.6490198,,,,,,childcare,,Base_187,base_187,Unnamed Daycare,childcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base_188,base_188,1,624301148,way,47.1337786,-122.5795315,,202,,,,childcare,Child Care,Base_188,base_188,Child Care,childcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
